Amazon;;;;
#;Tiempo de respuesta;;;Direccion ip
1;2;2;2;188.94.27.153
2;2;2;2;217.114.72.12
3;1;2;2;217.111.4.1
4;85;85;85;212.36.180.121
5;*;*;*;*
6;*;*;*;*
7;*;*;*;*
8;*;*;*;*
9;*;*;*;*
10;*;*;*;*
11;*;*;*;*
12;*;*;*;*
13;*;*;*;*
14;91;91;90;54.239.28.85
15;*;*;*;*
16;*;*;*;*
17;*;*;*;*
18;*;*;*;*
19;*;*;*;*
20;*;*;*;*
21;*;*;*;*
22;*;*;*;*
23;*;*;*;*
24;*;*;*;*
25;*;*;*;*
26;*;*;*;*
27;*;*;*;*
28;*;*;*;*
29;*;*;*;*
30;*;*;*;*
